algorithm,dataset,size,seed,repetition,runtime_ns,comparisons,writes,partition_calls,max_recursion_depth,peak_mem_bytes,correct,error
quicksort_3way,presorted_25pct_swaps,10000,2,2,1089888300,234625,275214,11507,25,1126112,True,
quicksort_3way,presorted_25pct_swaps,10000,2,3,1096966200,234625,275214,11507,25,1126112,True,
quicksort_3way,presorted_25pct_swaps,10000,2,4,1095216400,234625,275214,11507,25,1126112,True,
quicksort_3way,presorted_25pct_swaps,10000,3,0,1076569000,229103,269478,11445,22,1126112,True,
quicksort_3way,presorted_25pct_swaps,10000,3,1,1072397400,229103,269478,11445,22,1126112,True,
quicksort_3way,presorted_25pct_swaps,10000,3,2,1071592200,229103,269478,11445,22,1126288,True,
quicksort_3way,presorted_25pct_swaps,10000,3,3,1082601800,229103,269478,11445,22,1126112,True,
quicksort_3way,presorted_25pct_swaps,10000,3,4,1075686300,229103,269478,11445,22,1126112,True,
quicksort_3way,duplicates_10,1000,1,0,17013600,5162,4268,21,6,113756,True,
quicksort_3way,duplicates_10,1000,1,1,16945100,5162,4268,21,6,113756,True,
quicksort_3way,duplicates_10,1000,1,2,16682800,5162,4268,21,6,113760,True,
quicksort_3way,duplicates_10,1000,1,3,16968900,5162,4268,21,6,113756,True,
quicksort_3way,duplicates_10,1000,1,4,17138000,5162,4268,21,6,113756,True,
quicksort_3way,duplicates_10,1000,2,0,18465600,5658,4654,21,6,113756,True,
quicksort_3way,duplicates_10,1000,2,1,18338000,5658,4654,21,6,113756,True,
quicksort_3way,duplicates_10,1000,2,2,18258900,5658,4654,21,6,113756,True,
quicksort_3way,duplicates_10,1000,2,3,18783100,5658,4654,21,6,113756,True,
quicksort_3way,duplicates_10,1000,2,4,18495700,5658,4654,21,6,113756,True,
quicksort_3way,duplicates_10,1000,3,0,19195900,5342,4866,21,6,113756,True,
quicksort_3way,duplicates_10,1000,3,1,20774800,5342,4866,21,6,113756,True,
quicksort_3way,duplicates_10,1000,3,2,18869500,5342,4866,21,6,113756,True,
quicksort_3way,duplicates_10,1000,3,3,20040700,5342,4866,21,6,113756,True,
quicksort_3way,duplicates_10,1000,3,4,19133700,5342,4866,21,6,113756,True,
quicksort_3way,duplicates_10,5000,1,0,89028300,27598,21066,21,6,562780,True,
quicksort_3way,duplicates_10,5000,1,1,88911200,27598,21066,21,6,562780,True,
quicksort_3way,duplicates_10,5000,1,2,113401800,27598,21066,21,6,562780,True,
quicksort_3way,duplicates_10,5000,1,3,88457100,27598,21066,21,6,562780,True,
quicksort_3way,duplicates_10,5000,1,4,87961500,27598,21066,21,6,562780,True,
quicksort_3way,duplicates_10,5000,2,0,110508900,33446,25950,21,6,562780,True,
quicksort_3way,duplicates_10,5000,2,1,107594800,33446,25950,21,6,562784,True,
quicksort_3way,duplicates_10,5000,2,2,109774400,33446,25950,21,6,562780,True,
quicksort_3way,duplicates_10,5000,2,3,108554500,33446,25950,21,6,562780,True,
quicksort_3way,duplicates_10,5000,2,4,107593400,33446,25950,21,6,562780,True,
quicksort_3way,duplicates_10,5000,3,0,85770200,25118,20160,21,6,562780,True,
quicksort_3way,duplicates_10,5000,3,1,86842700,25118,20160,21,6,562956,True,
quicksort_3way,duplicates_10,5000,3,2,87109100,25118,20160,21,6,562780,True,
quicksort_3way,duplicates_10,5000,3,3,95607400,25118,20160,21,6,562780,True,
quicksort_3way,duplicates_10,5000,3,4,87383700,25118,20160,21,6,562780,True,
quicksort_3way,duplicates_10,10000,1,0,195374400,54951,45936,21,7,1126076,True,
quicksort_3way,duplicates_10,10000,1,1,198386900,54951,45936,21,7,1126076,True,
quicksort_3way,duplicates_10,10000,1,2,195987800,54951,45936,21,7,1126076,True,
quicksort_3way,duplicates_10,10000,1,3,194515600,54951,45936,21,7,1126076,True,
quicksort_3way,duplicates_10,10000,1,4,194511800,54951,45936,21,7,1126080,True,
quicksort_3way,duplicates_10,10000,2,0,253364000,73600,61524,21,7,1126076,True,
quicksort_3way,duplicates_10,10000,2,1,252939100,73600,61524,21,7,1126076,True,
quicksort_3way,duplicates_10,10000,2,2,255137200,73600,61524,21,7,1126252,True,
quicksort_3way,duplicates_10,10000,2,3,251192900,73600,61524,21,7,1126076,True,
quicksort_3way,duplicates_10,10000,2,4,254859300,73600,61524,21,7,1126076,True,
quicksort_3way,duplicates_10,10000,3,0,180052000,48866,37788,21,5,1126076,True,
quicksort_3way,duplicates_10,10000,3,1,163541400,48866,37788,21,5,1126076,True,
quicksort_3way,duplicates_10,10000,3,2,164851000,48866,37788,21,5,1126080,True,
quicksort_3way,duplicates_10,10000,3,3,163807000,48866,37788,21,5,1126076,True,
quicksort_3way,duplicates_10,10000,3,4,163248800,48866,37788,21,5,1126076,True,
